,date,ConsumerPriceIndexAllItems
657,2009-11-01,0.0707753368767079
658,2009-12-01,-0.176119816946313
659,2010-01-01,0.34174735701485
660,2010-02-01,0.024920738207648
661,2010-03-01,0.4106283536571079
662,2010-04-01,0.173688491069743
663,2010-05-01,0.0775197354237721
664,2010-06-01,-0.0976267084673888
665,2010-07-01,0.0211043057371509
666,2010-08-01,0.138066427840807
667,2010-09-01,0.0581736230715569
668,2010-10-01,0.1245198888476959
669,2010-11-01,0.0420646423819507
670,2010-12-01,0.1718440789203089
671,2011-01-01,0.4763230053974139
672,2011-02-01,0.493136502545162
673,2011-03-01,0.975107203050938
674,2011-04-01,0.643942953545699
675,2011-05-01,0.470418752723364
676,2011-06-01,-0.107096705669922
677,2011-07-01,0.0886045666793554
678,2011-08-01,0.27575889023645
679,2011-09-01,0.151846211569461
680,2011-10-01,-0.206268263335836
681,2011-11-01,-0.084356133044206
682,2011-12-01,-0.2466516377138169
683,2012-01-01,0.440019142826751
684,2012-02-01,0.4402973551276311
685,2012-03-01,0.7594558623930859
686,2012-04-01,0.302102950408034
687,2012-05-01,-0.117347936632105
688,2012-06-01,-0.146639688445049
689,2012-07-01,-0.162978586182561
690,2012-08-01,0.556515818143709
691,2012-09-01,0.4462212267611311
692,2012-10-01,-0.0388925140553232
693,2012-11-01,-0.4738086694881879
694,2012-12-01,-0.269306449020735
695,2013-01-01,0.295730419292604
696,2013-02-01,0.819002952926876
697,2013-03-01,0.261450858437495
698,2013-04-01,-0.103963947708716
699,2013-05-01,0.178040777358723
700,2013-06-01,0.2399708085599499
701,2013-07-01,0.0393997533233011
702,2013-08-01,0.12029315570472
703,2013-09-01,0.1163004485263469
704,2013-10-01,-0.257528325980464
705,2013-11-01,-0.204242419052338
706,2013-12-01,-0.008581149788259
707,2014-01-01,0.3720247673236049
708,2014-02-01,0.369790865096873
709,2014-03-01,0.6440044126228239
710,2014-04-01,0.329675445315773
711,2014-05-01,0.34926098400487
712,2014-06-01,0.186212694409411
713,2014-07-01,-0.0390193964161093
714,2014-08-01,-0.167051416579219
715,2014-09-01,0.0752568824311014
716,2014-10-01,-0.2512277812553889
717,2014-11-01,-0.539941794106119
718,2014-12-01,-0.567010091001089
719,2015-01-01,-0.470589237347324
720,2015-02-01,0.434304492377206
721,2015-03-01,0.5951721611097321
722,2015-04-01,0.2032873254587689
723,2015-05-01,0.509723202549469
724,2015-06-01,0.350286999852812
725,2015-07-01,0.0067047159295661
726,2015-08-01,-0.141627628281935
727,2015-09-01,-0.155675657530359
728,2015-10-01,-0.0449683750446447
729,2015-11-01,-0.211068037908146
730,2015-12-01,-0.341709643711866
731,2016-01-01,0.165310220906868
732,2016-02-01,0.0823076533454985
733,2016-03-01,0.4306000143392679
734,2016-04-01,0.4741067979104
735,2016-05-01,0.404579099811517
736,2016-06-01,0.3284366167281879
737,2016-07-01,-0.161813640474981
738,2016-08-01,0.0918430107884498
739,2016-09-01,0.240399586462898
740,2016-10-01,0.124674851301432
741,2016-11-01,-0.155546086733514
742,2016-12-01,0.0327321392317517
743,2017-01-01,0.582772789025459
744,2017-02-01,0.314611738641666
745,2017-03-01,0.0812797871947232
746,2017-04-01,0.296553336532688
747,2017-05-01,0.0854721826896363
748,2017-06-01,0.0907111014861139
749,2017-07-01,-0.0689922638852295
750,2017-08-01,0.299445229710857
751,2017-09-01,0.5294905893230339
752,2017-10-01,-0.0632042103727646
753,2017-11-01,0.0024324685907436
754,2017-12-01,-0.05878322772623
755,2018-01-01,0.544774545277541
756,2018-02-01,0.45346899748655
757,2018-03-01,0.2261125904149039
758,2018-04-01,0.397509156334893
759,2018-05-01,0.4158916925435
760,2018-06-01,0.159387570154372
761,2018-07-01,0.0067463262285171
762,2018-08-01,0.0555542328357295
763,2018-09-01,0.116202517589025
764,2018-10-01,0.176676345572587
765,2018-11-01,-0.3349348518100969
766,2018-12-01,-0.319396281513109
767,2019-01-01,0.1906596665246839
768,2019-02-01,0.422705314009692
769,2019-03-01,0.564135835680577
770,2019-04-01,0.529500161289074
771,2019-05-01,0.212875858938411
772,2019-06-01,0.0199147181481604
773,2019-07-01,0.167094162245338
774,2019-08-01,-0.0050668236082818
775,2019-09-01,0.0783448576930001
776,2019-10-01,0.228619055223
777,2019-11-01,-0.0536243034669465
778,2019-12-01,-0.0909769525053793
779,2020-01-01,0.387976993781487
780,2020-02-01,0.274061813149543
781,2020-03-01,-0.2176451031784789
782,2020-04-01,-0.668694186699718
783,2020-05-01,0.0019501616684046
784,2020-06-01,0.5472046927775109
785,2020-07-01,0.5058243501670089
786,2020-08-01,0.315321052408127
787,2020-09-01,0.13927469432666
788,2020-10-01,0.0414937759336148
789,2020-11-01,-0.0610627217844138
790,2020-12-01,0.0941478467042597
791,2021-01-01,0.425378348702726
792,2021-02-01,0.547438279392344
793,2021-03-01,0.7083273133749509
794,2021-04-01,0.821890915406006
795,2021-05-01,0.80171051547627
796,2021-06-01,0.929066290235704
797,2021-07-01,0.481052352629404
798,2021-08-01,0.206591136361161
799,2021-09-01,0.271597085905821
800,2021-10-01,0.830811855200318
801,2021-11-01,0.491342750434762
802,2021-12-01,0.307251716148357
803,2022-01-01,0.8414573783545228
804,2022-02-01,0.913397925647697
805,2022-03-01,1.3351379548562698
806,2022-04-01,0.5582531025654971
807,2022-05-01,1.10235239995988
808,2022-06-01,1.37360757588199
809,2022-07-01,-0.0118119138337545
810,2022-08-01,-0.0354399276350673
811,2022-09-01,0.2150784513001039
812,2022-10-01,0.405649443411221
813,2022-11-01,-0.101002644188814
814,2022-12-01,-0.307009146454112
815,2023-01-01,0.799536383454017
816,2023-02-01,0.5582110505732301
